,biz_id,lat,lon,marker,dec_score,num,score
3903,e0HQNVQcfsTavbOsIlCd6w,36.1551327,-115.334816,dot3,yellow,1,115.5
3904,hSMDtxfFtfBmrHx7d-3Eeg,36.1431918,-115.1750346,dot3,yellow,1,112.5
3905,sphMxGkYY5OR7uleFxk_WQ,36.157897,-115.153959,dot3,yellow,1,200
3913,wd3nrdoEpikmGcf4NX0ziA,36.0865493,-115.2438663,dot3,yellow,1,247.5
3914,ScSwwoFcIC0mf1vU-6p8eQ,36.04812918,-115.2441752,dot3,yellow,1,283.5
3920,M3G_xbxxfkupkemCZzXh9g,36.2636911,-115.2654135,dot3,yellow,1,100
3923,cb4YeNdl6MUWis906tzFVQ,36.123621,-115.2074151,dot3,yellow,1,172
3925,WgsKcV4zZ2JnxUj9lKdn9Q,36.0977846,-115.2967291,dot3,yellow,1,135
3926,K8b-PV0Lo_Z0KylMI6wkhQ,36.006571,-115.20638,dot3,yellow,1,224
3929,TRcQQJ6h4wdf2_zAyJXR_Q,36.113251,-115.3060503,dot3,yellow,1,207
3935,5se9c1ggSm2oMrnWO3ZSgw,36.114987,-115.2410939,dot3,yellow,1,164
3944,QXffVRWRLx3pZzgN9KeQkA,36.1427564,-115.1578748,dot3,yellow,1,243
3946,VhPl4EC9czYKx6T0ZyIwJw,36.207074,-115.302342,dot3,yellow,1,116
3948,mMRmZwyaBUCYhkDHGkmfIg,36.1931046,-115.3041999,dot3,yellow,1,116
3952,OrroVLyLtuKJGA3RJoLesw,36.2710528,-115.264601,dot3,yellow,1,150
3955,kmZI3pih60oVgSGKM2OERQ,36.19120594,-115.3043241,dot3,yellow,1,130
3957,A1dxN0YajU7qD8tqloeUfw,36.2769543,-115.2077936,dot3,yellow,1,168
3958,D54vs93Q3NZkh5P99V2n6A,36.05556462,-115.2258749,dot3,yellow,1,184
3960,WPzxzQwD4BiPuIgMgk683g,36.0636178,-115.2519982,dot3,yellow,1,228
3963,jYienP7gRebjRXlwqhAC7Q,36.0552046,-115.2509345,dot3,yellow,1,315
3965,2hfl1OycrsTSKEIlkKaP6A,36.1931046,-115.3041999,dot3,yellow,1,184
3966,AoSoYuwtaG-b15OuPLQ9bQ,36.1111032,-115.0641991,dot3,yellow,1,101.5
3968,c7CIYJjfMmvb1rGTbVb27Q,36.1679027,-115.1380764,dot3,yellow,1,256.5
3969,VITfBcUDd5Gigq8H1MU8Hg,36.14574319,-115.188286,dot3,yellow,1,247.5
3972,gfdRSaGFthB2HiIVSA1raA,36.1427564,-115.1578748,dot3,yellow,1,210
3979,CtEMIXdIKSVrU3q1p9cKvg,36.167092,-115.2869252,dot3,yellow,1,272
3981,HY86y34XyAyUJyUXk5E43A,36.0929116,-115.173047,dot3,yellow,1,104
3982,gPW4_y2jomYXZ-38SXRO9w,36.11495721,-115.19373,dot3,yellow,1,189
3986,em3gydy9BgDBzMTmhKpt5A,36.1266125,-115.2252979,dot3,yellow,1,203
3989,9eYvD9isKnk1TvZ5LX5C1Q,36.1627231,-115.1512318,dot3,yellow,1,207
3991,FqhEd4vV6Hg-0J49hBShUQ,36.1206111,-115.1768386,dot3,yellow,1,165
3992,3uUYfeMGAywRy1aN01n-Sg,36.01198464,-115.1535986,dot3,yellow,1,238.5
4000,FudNA-KYx-QKaeyghJoPAg,36.1121506,-115.17155,dot3,yellow,1,123
4001,1Uu2mVEwnmfX8cpW0wbMZw,36.1585173,-115.2851944,dot3,yellow,1,168
4007,XD1uYFuSwqN0M1TzGNPm8Q,36.2184713,-115.2430841,dot3,yellow,1,148
4010,g8MdEDEm61I4TY0cT9O_1A,36.1483238,-115.3334588,dot3,yellow,1,150.5
4015,GjRSY_2x0CAXDZa2PLrEmQ,36.159527,-115.242714,dot3,yellow,1,100
4016,XH8jwPQGD35tkNs6p_e7cg,36.1256512,-115.1896442,dot3,yellow,1,130.5
4025,FvDa81O48IZx_LhjSiv_bQ,36.1173156,-115.1763486,dot3,yellow,1,225
4032,__kNfrrGoUXoF-BYciMU_Q,36.1141241,-115.3087109,dot3,yellow,1,126
4033,9zWm2YZAaG2JqPwn5-3CDw,36.167937,-115.140467,dot3,yellow,1,121.5
4035,wjU1d5_8PG5y6epXOdAx5Q,36.0265582,-115.1193836,dot3,yellow,1,272
4036,0b0gDhZsKOB9trxVLA-jtw,36.0998469,-115.220449,dot3,yellow,1,306
4040,va89GS1Zh402L4v-iY0Urw,36.1551327,-115.334816,dot3,yellow,1,245
4041,GM-tBU13kg1q-SODTFDpig,36.1262896,-115.3267724,dot3,yellow,1,156
4043,SXDm_ep9hqsCDTUPgpK0Zw,36.14573362,-115.333382,dot3,yellow,1,105
4044,_Ec1KaH6DpX-1NNE8fA55Q,36.2377496,-115.2317001,dot3,yellow,1,184
4045,JAAjvGyYdAaBTf3z5KhrkA,36.145519,-115.3334866,dot3,yellow,1,120
4047,2Gvg45qaL6icaFKDjA4yyg,36.15093636,-115.3330461,dot3,yellow,1,152
4050,cbZKhRq14FAvSrS82S7sbA,36.1146298,-115.3097052,dot3,yellow,1,180
4051,j72BJLvldv1gw9mSpUhiDg,36.1449407,-115.3028257,dot3,yellow,1,178.5
4053,d9JI2Js8oGOeVQDr2q3KQw,36.0100415,-115.1186609,dot3,yellow,1,105
4056,4fZHOYHUaWdCG2upxBSfTg,36.0844749,-115.2412756,dot3,yellow,1,140
4069,AdEFp9zXwOO84mc1OC37aA,36.117337,-115.1711379,dot3,yellow,1,117
5,AFDFOs2GaIyUArGyEUDQzQ,36.125908,-115.197904,dot3,red,1,465
6,FV16IeXJp2W6pnghTz2FAw,36.126177,-115.193971,dot3,red,1,5299
16,PsOvURXqpy8iZX2J8y429A,36.144997,-115.175625,dot3,red,1,390
17,Yq8LiVymGA7vBpGCQuDfRw,36.1262669,-115.2062973,dot3,red,1,2061.5
19,UKKz4HdQC0aH9j5lLi4u8Q,36.12648882,-115.1934267,dot3,red,1,1211
23,LM71VvmoAWDD5z8h7XoVig,36.145118,-115.20472,dot3,red,1,592
32,RfR5yc4j9coIPBuxRsOW8Q,36.1423109,-115.2084303,dot3,red,1,899.5
40,fUdr6QMsrBGOYpxS6Dcjdg,36.145534,-115.179144,dot3,red,1,552
42,4UVhuOLaMm2-34SrW8y-ag,36.1259079,-115.1979065,dot3,red,1,4504
45,1ldDbggHHgPlj3k0SpBTKQ,36.1263784,-115.1969938,dot3,red,1,620
48,v8TQwyxEj4or2Yng6y0S7A,36.125908,-115.197904,dot3,red,1,426
49,YZuHOgbKiP3dN4_ROOUyDQ,36.1440928,-115.1611434,dot3,red,1,1064
51,eoDEx1GGQA0CBDhy2ql_Kw,36.1590433,-115.1711308,dot3,red,1,1780
53,Yin_BwfzTOdC8VY9ZD4K6w,36.1441292,-115.1614606,dot3,red,1,1062
57,pj0vl4DIlDCChe80Df40Yw,36.1497263,-115.2076644,dot3,red,1,500
63,xxOQ7h6s3InV8o8DOVHlMA,36.1440209,-115.1938661,dot3,red,1,2101.5
69,pPJyi5kggzTibTxSPuRd0g,36.1443404,-115.1972121,dot3,red,1,760
73,SfrHdU4NCkYWvERnWaOUqQ,36.1564508,-115.2072046,dot3,red,1,682.5
80,zFcd_gelAUEwAvJOgiZpvg,36.1258338,-115.2034239,dot3,red,1,1081.5
81,bqYrEwL5xjqv0u8XAij--Q,36.125964,-115.1976,dot3,red,1,1461
89,83C1eqPfmQHTy_8MC4Ug6w,36.14770952,-115.1552059,dot3,red,1,477
94,cJTgJTzEWg5ErWnvaHsUBA,36.155323,-115.149618,dot3,red,1,553
96,DqzyOJTJXu0Iwi8og5DJDA,36.156773,-115.148335,dot3,red,1,476
105,0aV8mzabKSFylfi0NQGqlQ,36.1584563,-115.1275613,dot3,red,1,620
107,KwLfgeylp9d8zY3KacREiw,36.14252394,-115.1425263,dot3,red,1,1872
112,QXUI3ZEnPw0j55qjwjiOnA,36.1429063,-115.1405587,dot3,red,1,524
115,SdVDnb279GGs2qAUSVz05A,36.144149,-115.1365689,dot3,red,1,339.5
116,KdJJFvYI9w5xF0EVYPbXMA,36.161671,-115.1732582,dot3,red,1,572
132,q28CkzJaV5yKPXysY8xewA,36.01045227,-115.1185532,dot3,red,1,450
142,X0cEpOYi0Gf-S_-xb8OZVQ,36.195393,-115.241323,dot3,red,1,1152
183,7A6RHKyblsmvHf2F377WMQ,36.092861,-115.2085216,dot3,red,1,400
193,qdAxH_RrFaYqLD-g30N2fA,36.11350091,-115.2964909,dot3,red,1,647.5
197,ky6c1bhp1695tWLfnyKOyQ,36.0146273,-115.117155,dot3,red,1,440
205,OWQJrnXbWkLTI1-qRkkUpQ,36.0857708,-115.1025992,dot3,red,1,388
227,3MIy-ca6QVtKWXNzerQxWw,36.1960224,-115.2571252,dot3,red,1,808.5
250,bpGFetX8muk0GxAT3Oea3Q,36.196089,-115.252849,dot3,red,1,1435.5
253,lqx--hrRwe0oK6WnFYNXlg,36.2074847,-115.2682033,dot3,red,1,1356
273,3Nt3CA4IDxt0SeQO24gb-Q,36.2742311,-115.2462757,dot3,red,1,518
274,aidjBZ-cLeRmrsAPM6ZkcA,36.242387,-115.2358276,dot3,red,1,728
300,1MJ5xmHmeCiau07X2bQyUQ,36.1256877,-115.2231413,dot3,red,1,820
301,T4AyBSffvi3prLrw0H2enA,36.144212,-115.2316887,dot3,red,1,532
302,_ZyJLAlkmqefU0WXQ2o6jQ,36.1442244,-115.2364833,dot3,red,1,656
303,3DHwRjWomOtnxM1v6-bPEQ,36.126717,-115.242438,dot3,red,1,437.5
304,KJnVuzpveyDrHARVNZaYVg,36.09980774,-115.1675034,dot3,red,1,1925
305,33aOj9haiHsULCUmFOZ7uQ,36.125761,-115.2187129,dot3,red,1,1116.5
309,O1NBNVfXWmk3CvszAhOEoQ,36.1267101,-115.213915,dot3,red,1,558
314,kr9gePdA-ds4ltXLlH3M_A,36.1589104,-115.2072699,dot3,red,1,332
315,ME0olHUKPsJ9spaLudZlYA,36.144758,-115.2422681,dot3,red,1,492
330,7Mgly28cnzY-2py2ClEjiA,36.1455047,-115.2244681,dot3,red,1,352
332,8871Si56d_dc0igE3TRpgA,36.1253063,-115.2198749,dot3,red,1,445.5
336,Xnwjo2TUu4AyGdmsxeG7OQ,36.1267101,-115.213915,dot3,red,1,726
344,ubwHoadNnVfMB9dFV2uyTQ,36.1437858,-115.2266305,dot3,red,1,497
348,ZygV0bo1lfQ1ZRnVc0Uwlw,36.0957458,-115.2967171,dot3,red,1,409.5
351,8kmIIK2YE6Rcg3HaDVha3w,36.1226679,-115.1710333,dot3,red,1,424
364,vvur3WRgdgnhYoMUXMZZCA,36.1730572,-115.1450046,dot3,red,1,1628
365,Q5pTGQKEhxgit1fwgrHEbg,36.171235,-115.144061,dot3,red,1,396
366,CM4LY-sjD0Q9HivGTFHdoA,36.1609974,-115.1478836,dot3,red,1,493.5
368,XC9tnUvXARu6XjRxO6u8DQ,36.1594218,-115.147258,dot3,red,1,392
373,s8NoNszuW8_CSFQjLApRuQ,36.1691679,-115.1405453,dot3,red,1,480
375,foDMwBRGJvKw791v0AT7OA,36.16950173,-115.142535,dot3,red,1,1696.5
384,cMBZ46gNJPYY7zkxDb1piw,36.17409732,-115.1451099,dot3,red,1,948.5
407,2Dbg35sPSGmZGcbBVNa9dA,36.1261484,-115.1904588,dot3,red,1,861
409,8Nsh8u0zHYegI6XT1L39Lg,36.1016356,-115.2044461,dot3,red,1,968
422,sXEOGcIGsO2_zZXYxVadTw,36.1221908,-115.2088623,dot3,red,1,896
424,qy7DyCFqyTPDctp_H1n-Pw,36.1152796,-115.2235321,dot3,red,1,376
425,5tYLVPc2PKnj6E62sY6QMg,36.105081,-115.20764,dot3,red,1,1281
429,KFyB0ueHjAfN4oadjKsTEw,36.1182771,-115.2097984,dot3,red,1,664
431,4GQhbPvGU5r23YdVm8EmkQ,36.109129,-115.151258,dot3,red,1,1364
432,i3ogCoQD4MY_sR73GCk-BA,36.115274,-115.223604,dot3,red,1,2100
436,fkVBloMEFJG2HTgeCxeNDg,36.10034571,-115.2274763,dot3,red,1,1936
447,TCX33pPlZzWKkqLG07wvUg,36.12484206,-115.2434921,dot3,red,1,540
448,6S8fuDZ2XDcsPibF3BNTsQ,36.1145349,-115.207626,dot3,red,1,368
455,IzcWiXp9PU08yi7r4ftp5w,36.122985,-115.22429,dot3,red,1,430.5
456,V3ruBXjLGWniPNPQOzRhiw,36.11863199,-115.2084588,dot3,red,1,941.5
461,Q9KILetOPQLzIf7Ki3D8-g,36.11097516,-115.2070999,dot3,red,1,654.5
463,DoEMzev54WS8_lVLJ3NoqQ,36.11468469,-115.1949604,dot3,red,1,1032
464,Bp93pemXBdiEkZqdK-vtgw,36.099414,-115.2087414,dot3,red,1,660
469,OvE1oiSg9gaB9cLGzBPlnw,36.1759097,-115.2230684,dot3,red,1,1076
476,MLPEpxih9E8NySHbM0FSWQ,36.166261,-115.205674,dot3,red,1,1018.5
480,QvRK2dyv4EDxuJ-LuodE2Q,36.1171943,-115.1550935,dot3,red,1,721
482,5f8tdGEQ_L3a9hyEbMjAwQ,36.1320061,-115.156035,dot3,red,1,556
483,SX2jlXA28czDXQBxQ2I0nA,36.12141581,-115.1449451,dot3,red,1,536
484,8buIr1zBCO7OEcAQSZko7w,36.1185522,-115.1546953,dot3,red,1,6084
486,QJlab4DqvBRJPUfg7Vn5ZQ,36.11827292,-115.1734114,dot3,red,1,2912
489,MTSuKAjBcxQKSG0vX2sQLQ,36.1226902,-115.1701939,dot3,red,1,567
490,UBvTnbaRD3h_dD6oXWLCBA,36.12232381,-115.1692923,dot3,red,1,1120
499,LOef7o-dnn7Z5qGMZCi6pw,36.11199,-115.177001,dot3,red,1,800
503,q35bospqfYhJfMsqE79NvA,36.105289,-115.174037,dot3,red,1,390
507,keV-NU5jaemf9L_7HDX-OA,36.11512307,-115.1547196,dot3,red,1,1276
514,1bJjWGYip-V2PGj4VIwbiQ,36.115471,-115.1679198,dot3,red,1,1662.5
518,TuarWzZ4ITf3H7vkPrz-Kw,36.1362847,-115.1514119,dot3,red,1,791
520,TwxHMCcRdF_CQb_EZ6kPQQ,36.121176,-115.169651,dot3,red,1,1270.5
523,Vk2lc81v4_iO54GzT_fLmw,36.1084453,-115.1526346,dot3,red,1,413
524,tqu42L0qXzkvYKSruOz0IA,36.1130255,-115.1634847,dot3,red,1,4916
525,JSuzEURjXIr0G8WrECZIoA,36.1152177,-115.1534885,dot3,red,1,511
527,Zf7fMSe7yuW727JyikdBsg,36.13516356,-115.1621756,dot3,red,1,1822.5
532,PPwJTT-eLjapipmyQSgi9A,36.1050739,-115.1727629,dot3,red,1,1456
535,8Z3jgKCdfp57PvT1AFOWtg,36.1186973,-115.1542695,dot3,red,1,936
542,JkuXXDySMl5fF0hwmLxNCA,36.1085455,-115.1725842,dot3,red,1,636
543,HT-3izSFU8ZMazvSqrADyw,36.1030009,-115.1735161,dot3,red,1,672
544,Ensu96ecI0OReupNS2x7ig,36.10251518,-115.1742465,dot3,red,1,2376
545,xhh72bIFefOaAxsj4vJJaA,36.1030101,-115.1735187,dot3,red,1,917
550,uCFoGYwwjXqsRdmD8Ecskw,36.1240236,-115.1703564,dot3,red,1,528
551,wQgdpcqcA0HgDVZvrOk7Yw,36.12136055,-115.174042,dot3,red,1,500.5
552,Ug97walz3YLxPMrpkktsFg,36.1134443,-115.1542499,dot3,red,1,455
557,8_HGHlHsNdCnTsLQYHteAw,36.137041,-115.164611,dot3,red,1,1268
559,Z0kyK8wCBNGkkUT9UrMWcg,36.1180678,-115.1552788,dot3,red,1,3982.5
560,88CNSyeoKhGn1x0SHvz8Ig,36.1214517,-115.1696112,dot3,red,1,1298.5
562,jh7S78tc9oXCDjAjP_OrLw,36.121237,-115.151852,dot3,red,1,1684
566,LcBWyVrCN49IOvkAPNPmZA,36.115068,-115.157487,dot3,red,1,507.5
568,6hNibPMNEcMhPRfQuRwjyg,36.1149861,-115.1518743,dot3,red,1,504
569,sxRI0je6hAR-MeBDxdyhug,36.1033743,-115.1693962,dot3,red,1,977.5
570,DKY2be7dDX2CT_WB_Dk4pQ,36.10830805,-115.1681642,dot3,red,1,849
573,APe_0I6DqbNQonSlEkMSEQ,36.1151617,-115.1597903,dot3,red,1,2542.5
578,ASOiJ8MmbBTgK2D1_MQrqg,36.11048484,-115.1741893,dot3,red,1,3552
596,Bpp8unXZmbyxSZS7D93Jog,36.2182929,-115.2442251,dot3,red,1,356
603,N8NiWbLzee9EOeMnz2MOlw,36.15843933,-115.2907411,dot3,red,1,441
604,_UsqOvmgoNzb_0xWpzwZBg,36.14726,-115.2978977,dot3,red,1,829.5
605,mpXeChWrq1bcRWAEgufY9w,36.1572392,-115.2627893,dot3,red,1,460
606,8Eh-lPCEXfGP72gQTct-lw,36.1385383,-115.2844243,dot3,red,1,544
609,5cybURsCTS0zHH5Qbu0sDQ,36.138984,-115.284115,dot3,red,1,378
619,Lj_3EwHHkMsbQt1Sxa5Tdw,36.1585717,-115.2502497,dot3,red,1,381.5
622,R-3BEMIs0SfR8ilLu2vvjw,36.1608311,-115.2891857,dot3,red,1,564
626,8lLkZOfXbSMumZC-v08GaA,36.144668,-115.273936,dot3,red,1,997.5
632,tQQxehL2ZVGp7MqAxtSU_g,36.14314645,-115.2599825,dot3,red,1,712
633,QySefgRL-TSHDNEd336FtA,36.1585173,-115.2851944,dot3,red,1,416
637,5FE1Y9cZ-YOQA943nTi7cA,36.1437795,-115.269055,dot3,red,1,1449
640,2l4UTdi_F9zVZ1Kv4Fj-zQ,36.1430817,-115.2536257,dot3,red,1,460
644,YK9JsdBPgMvVSIGMuplX6g,36.1594296,-115.2880294,dot3,red,1,420
647,EnKI5w-x0_ZPAS_3QPYFtQ,36.07082623,-115.162891,dot3,red,1,696
648,5yMcbS15CfhSvVQWCe79tw,36.1003692,-115.134347,dot3,red,1,840
650,uSbUk-3UcgzTPpzyL9dgJQ,36.0576948,-115.1226908,dot3,red,1,784
666,Q_Rwcv9APBLggk2KAsBEvg,36.08994986,-115.1758142,dot3,red,1,3180
667,UpkfQApZT5rctZicZ_ZTgw,36.1151798,-115.1497024,dot3,red,1,1458
668,eLPld7Q17XxlclFGzZQX5g,36.11549955,-115.1350058,dot3,red,1,4052
669,aLWvaNTOUr1wdOizitoOuA,36.1142203,-115.1327808,dot3,red,1,860
675,y6sNNP97UCSl_p2o5Wm40A,36.1135943,-115.13823,dot3,red,1,1256
677,5FPU_0VSLtR2yY7IQzaH5g,36.06734095,-115.1781889,dot3,red,1,1123.5
684,Y606ZDAYwBug3CUwgHZQZA,36.108898,-115.151261,dot3,red,1,1008
690,r70nuDpkR5-g1oShW2ANvA,36.101467,-115.134574,dot3,red,1,1004
693,ecpYgTTQuXzmYNGxGTvbhw,36.092078,-115.175303,dot3,red,1,994
696,hU1wB9jePbd0dhTBcrpYvQ,36.100336,-115.125135,dot3,red,1,628
697,LsArM1PhbqvXK3lDK-Ch_w,36.1050259,-115.1359481,dot3,red,1,880
709,UqUSbnNUael8_ihzI-EIAw,36.117891,-115.136879,dot3,red,1,444
710,gkWEjZIVcrUerEzed6IKpg,36.11487547,-115.1474047,dot3,red,1,2072
712,UWPQelWfvXOFpFQXTsVzow,36.1035184,-115.1377866,dot3,red,1,703.5
720,PayaNmMeZFOFeS_jo7eB8g,36.1003826,-115.1116708,dot3,red,1,1296
722,X453V4J1EayCam-DU9d4LQ,36.1161975,-115.092388,dot3,red,1,788
749,rMSje59v2QY82OBvE1zBuA,36.129159,-115.113318,dot3,red,1,1840
760,BVRWDjbj9g712L5INfhKog,36.099319,-115.114283,dot3,red,1,430.5
771,lzoTXcynmfZ6Ler5B4HbfQ,36.01165133,-115.1364827,dot3,red,1,707
774,gu5Yj92bnXnxNyMdxO14VA,36.157156,-115.1538305,dot3,red,1,1396.5
783,yD1dRYi7USzhYVKiqZ7JVg,36.011942,-115.136169,dot3,red,1,2492
785,E4AkhjuG-DY2DTcBrkxkGg,36.04899216,-115.1715393,dot3,red,1,1071
814,hGe8h7iEAEVbCYH4E2G42g,36.2191606,-115.2515275,dot3,red,1,455
840,33Am9frs0Bt48Zlwk1uVHQ,36.171328,-115.244801,dot3,red,1,360
844,co0vxQ8ecXiBy2sGDeHi8A,36.159706,-115.245078,dot3,red,1,1488
849,k2zE7IsSi2lVpnrjqZXAdw,36.1594239,-115.2919547,dot3,red,1,549.5
858,QgeyXkZKSOIS_85pDIVuQQ,36.1156714,-115.3010613,dot3,red,1,686
867,bB1bVvOMkfvWFVbNmRl_VA,36.112983,-115.261435,dot3,red,1,1099
874,lliksv-tglfUz1T3B3vgvA,36.14356626,-115.1428262,dot3,red,1,8252
875,6dIZ2hjHfjV2ZaxS2H-fcw,36.195768,-115.257445,dot3,red,1,372
876,rP76z9iDOFczywAiee-l7A,36.09278851,-115.1761563,dot3,red,1,1736
878,dMwwBt0BcE4zfIiBBXMogg,36.11199,-115.177001,dot3,red,1,682.5
879,H6CJflwclNpttYrtsBMsVg,36.105982,-115.169191,dot3,red,1,2089.5
880,xyTJYlbE_MLouK6rCou6zg,36.092875,-115.176247,dot3,red,1,7944
881,DO3Gk17RyJVW7zYMCtYPnw,36.12595131,-115.171051,dot3,red,1,8572
882,q_DrPmiLrHEpR_SQvQXELQ,36.10916361,-115.1534933,dot3,red,1,3004
883,YacTpiq0ZptFcXD7I-kdGA,36.12179155,-115.1693773,dot3,red,1,4148
884,5IWu0xhlZEopvIz3w7o_3w,36.118329,-115.176032,dot3,red,1,1604
887,GAA2AxjySMqN-p-n89SJIA,36.1135342,-115.1684081,dot3,red,1,378
890,4bEjOyTaDG24SY5TxsaUNQ,36.11295248,-115.1725885,dot3,red,1,18312
891,UO80ofDOenKF4QWR2z-oKA,36.1046129,-115.1745272,dot3,red,1,1116
892,AHzxXDQs4y5htkgD5jIpQA,36.12285196,-115.1690649,dot3,red,1,497
893,rEiyb2uYjaL-MrVRmndOkw,36.142229,-115.156483,dot3,red,1,480
894,SsTxjxo8qvqBMvan1rzNzg,36.13361303,-115.163122,dot3,red,1,5576
896,E_nRKWLMGKiCW7ft5FPYvw,36.175,-115.136389,dot3,red,1,760
897,HbUQ_3dlm3uCacmhTEMnuA,36.103053,-115.167691,dot3,red,1,6124
898,UEUQS4z7s-DRzQjky92KYw,36.1100828,-115.1538714,dot3,red,1,2261
899,tFU2Js_nbIZOrnKfYJYBBg,36.12229341,-115.1702789,dot3,red,1,10372
900,KjymOs12Mpy0Kd54b7T9MA,36.111978,-115.17698,dot3,red,1,4496
902,4EhFsjWBSaSp_5TkkLp7LA,36.11312656,-115.175263,dot3,red,1,1588
904,_VN5hYv1VgNIBgwxTQZ_1Q,36.10829438,-115.1525895,dot3,red,1,1837.5
905,bmNPNlCLDplWB55ic3Bixg,36.10270276,-115.1692673,dot3,red,1,2344
906,dl5K9Hc2kUcGcrVIQAOhWQ,36.114355,-115.17099,dot3,red,1,884
907,ES-j5yNTgmgbL4He0h6otA,36.1076658,-115.1513485,dot3,red,1,2961
908,6qXQQOWdUZiJmWVqkWB-3w,36.1030009,-115.1735161,dot3,red,1,1151.5
909,mU57qypB4nLScxgowHNEUA,36.1044875,-115.1767584,dot3,red,1,722.5
910,vk2V2-6-OOMqY16PlbS4MA,36.150704,-115.15304,dot3,red,1,432
911,CZjcFdvJhksq9dy58NVEzw,36.11316041,-115.1764089,dot3,red,1,9040.5
912,SLyacGZuMUKqrQJEooSkjw,36.11025031,-115.1716661,dot3,red,1,3489
914,n_QAA70NrnGIsGjog3HF_Q,36.1275008,-115.1659163,dot3,red,1,1232
916,voPFKvVFm7b01xUyJixFYA,36.12181303,-115.1693695,dot3,red,1,1140
917,5rDosv0aIBhLg81IMSnlyg,36.12617014,-115.1669985,dot3,red,1,2412
919,UVBElUlajafZDSiBK2pltw,36.10350893,-115.1685807,dot3,red,1,931
920,tz1OiXy_smAtZx80oRQttQ,36.12070094,-115.1714051,dot3,red,1,388.5
921,d38y2fkW1542SaoSTvE1og,36.11252664,-115.1713514,dot3,red,1,1134
922,ggoYlZeQhATwb_yGSntfdw,36.08952868,-115.1379938,dot3,red,1,2292.5
923,-5RN56jH78MV2oquLV_G8g,36.11199,-115.177001,dot3,red,1,2394
924,6gJj6LSZY5HsOhaYpIvQxw,36.124423,-115.146372,dot3,red,1,525
925,aSZzH68--YxNQYAO5nKBkA,36.0918639,-115.1751614,dot3,red,1,1188
926,zObyDUjiXSTCXa5t6w9ghg,36.0919655,-115.1730561,dot3,red,1,580
927,jOuERtVf7QePnK9ZcdH5XA,36.12227644,-115.1701225,dot3,red,1,6580
928,M2SjLXsuAy5RNKwxaA5E1g,36.0928665,-115.1758683,dot3,red,1,1785
929,sAbRiVqmxNdjTja_vmnsnA,36.128561,-115.1711298,dot3,red,1,832
930,sH0gQB4t4kcDxY_MImHqYA,36.1274245,-115.170815,dot3,red,1,339.5
931,Txg5Xo0njHL3-raZTqCNTw,36.1245369,-115.172324,dot3,red,1,832
932,JcttlqJIusjo82_pxpz6oQ,36.1972177,-115.2405562,dot3,red,1,427
933,J1Oi8wybu3BYYc2-I2ynPg,36.1104125,-115.2067011,dot3,red,1,345
935,nEY3mwbpAJlQ5FOQ-F4Giw,36.1011972,-115.1724261,dot3,red,1,964
937,iXA8Y2bzvZo8MjALfZxrIg,36.115606,-115.172601,dot3,red,1,2863
939,UPgqmSaO5zOWNKczVwakLA,36.14359527,-115.2798899,dot3,red,1,952
941,szw8OGJlsqaA3i2oe7dn9A,36.10681461,-115.178175,dot3,red,1,3300
942,5rtC3OBCIq0WKVoKH--GCg,36.119556,-115.173336,dot3,red,1,804
943,YNQgak-ZLtYJQxlDwN-qIg,36.12688722,-115.16559,dot3,red,1,10321.5
944,1nO6ffHEwZYFBzEsyw1w7w,36.11199,-115.177001,dot3,red,1,1459.5
947,rGhbYmGvoqU7IVrmuNQi2g,36.12578335,-115.1659684,dot3,red,1,1218
948,ZNdsRbGeOfrYYPRl6AziCQ,36.11199,-115.177001,dot3,red,1,1680
949,qgfohcxx-FH549osIz5XlQ,36.175,-115.136389,dot3,red,1,888
950,Xy54RutATsomOfsDVR-m_Q,36.12642297,-115.1635365,dot3,red,1,672
951,Lq6CDJ2yHmMs4N7jscQhHQ,36.13974493,-115.1684173,dot3,red,1,1732.5
952,aGulqXnFmpOh_5Qh96uBng,36.124423,-115.146372,dot3,red,1,576
954,vaq5SJubaZjIoGhgkwxxUA,36.12596392,-115.1677039,dot3,red,1,1417.5
955,Bt7lGzIlPGc13iCXoc-TIw,36.11199,-115.177001,dot3,red,1,1720
957,KJK7ihnpTeHXOy9rxORpGQ,36.121792,-115.169553,dot3,red,1,500.5
958,a9fNfb-CIF4MnDnvX5tkOw,36.10420481,-115.1780638,dot3,red,1,330
960,-2n-OHbbwIv3SY8RP9bgTQ,36.128222,-115.172986,dot3,red,1,2816
961,ngNvH4sxnH9aMukTZ67R_Q,36.11788994,-115.1893946,dot3,red,1,4116
963,2dioqPw6txEgB397frYg-A,36.106542,-115.17204,dot3,red,1,962.5
965,0_LZEAYsexEZS-OFTjdjNQ,36.11992826,-115.172435,dot3,red,1,1170
966,A71fIjJHDvnOFYeL_Jkv7A,36.1448586,-115.1805678,dot3,red,1,856
967,rBPQuQgTcMtUq5-RYhY2uQ,36.11293028,-115.1699689,dot3,red,1,4984
968,tcphcsPONrP82kUyvcELoA,36.12008,-115.17106,dot3,red,1,2110.5
969,5FLRsYrT6w2VSDvQDhphXg,36.10156,-115.172953,dot3,red,1,1984
970,vW4G1hwiW6LkuhAfbeRfqg,36.112535,-115.170958,dot3,red,1,845
973,XZpUbduFE3HUbFkt1Zk3aA,36.115023,-115.171781,dot3,red,1,471
974,E9ZsPtGovfEPHlMHkDdlQA,36.11226905,-115.1763005,dot3,red,1,1662
