attributes,business_id,categories,city,full_address,hours,latitude,longitude,name,neighborhoods,open,review_count,stars,state,type
"{'Wheelchair Accessible': False, 'Accepts Credit Cards': True, 'Price Range': 3, 'Parking': {'valet': False, 'garage': True, 'validated': False, 'lot': True, 'street': False}}",IpJLJX8Sb_68MzXeHQopJg,"[""Women's Clothing"", 'Fashion', 'Shopping', 'Home Decor', 'Home & Garden']",Mount Lebanon,"The Galleria
1500 Washington Rd
Mount Lebanon, PA 15228",{},40.357605299999996,-80.0503473,Anthropologie,[],True,5,3.5,PA,business
"{'Dogs Allowed': True, 'Wheelchair Accessible': True, 'Accepts Credit Cards': True, 'Price Range': 2, 'Parking': {'valet': False, 'garage': False, 'validated': False, 'lot': True, 'street': False}}",WjObwOfyoqezSaNY_YbBOQ,"['Fashion', 'Shopping', 'Shoe Stores']",Savoy,"1317 Dunlap Ave
Savoy, IL 61874","{'Saturday': {'close': '17:30', 'open': '09:00'}, 'Monday': {'close': '19:00', 'open': '09:00'}, 'Sunday': {'close': '17:00', 'open': '12:00'}, 'Friday': {'close': '19:00', 'open': '09:00'}, 'Thursday': {'close': '19:00', 'open': '09:00'}, 'Wednesday': {'close': '19:00', 'open': '09:00'}, 'Tuesday': {'close': '19:00', 'open': '09:00'}}",40.0699682411632,-88.2496367527823,BodyN'Sole,[],True,10,4.5,IL,business
"{'Accepts Credit Cards': True, 'Parking': {'valet': False, 'garage': False, 'validated': False, 'lot': False, 'street': False}}",I3woFSEZhDH9ymPw3cF80w,"['Food', 'Grocery']",Charlotte,"3112 Milton Rd
Eastland
Charlotte, NC 28288","{'Saturday': {'close': '22:00', 'open': '07:00'}, 'Monday': {'close': '22:00', 'open': '07:00'}, 'Sunday': {'close': '22:00', 'open': '07:00'}, 'Friday': {'close': '22:00', 'open': '07:00'}, 'Thursday': {'close': '22:00', 'open': '07:00'}, 'Wednesday': {'close': '22:00', 'open': '07:00'}, 'Tuesday': {'close': '22:00', 'open': '07:00'}}",35.235405,-80.737228,Compare Foods,['Eastland'],True,5,4.0,NC,business
"{'Wheelchair Accessible': True, 'Accepts Credit Cards': True, 'Price Range': 2, 'Parking': {'valet': False, 'garage': False, 'validated': False, 'lot': True, 'street': False}}",X0WOHR1uGVERBLaocsO0FQ,"['Food', 'Bakeries', 'Grocery']",Chandler,"4940 S Gilbert Rd
Chandler, AZ 85225",{},33.2354271,-111.7895102,Bashas Supermarket,[],True,8,2.5,AZ,business
"{'Accepts Credit Cards': True, 'Price Range': 2, 'Parking': {'valet': False, 'garage': False, 'validated': False, 'lot': True, 'street': False}}",usAsSV36QmUej8--yvN-dg,"['Food', 'Grocery']",Phoenix,"845 W Southern Ave
Phoenix, AZ 85041","{'Saturday': {'close': '23:00', 'open': '06:00'}, 'Monday': {'close': '23:00', 'open': '06:00'}, 'Sunday': {'close': '23:00', 'open': '06:00'}, 'Friday': {'close': '23:00', 'open': '06:00'}, 'Thursday': {'close': '23:00', 'open': '06:00'}, 'Wednesday': {'close': '23:00', 'open': '06:00'}, 'Tuesday': {'close': '23:00', 'open': '06:00'}}",33.391028999999996,-112.083874,Food City,[],True,8,3.5,AZ,business
"{'Wheelchair Accessible': True, 'Accepts Credit Cards': True, 'Price Range': 4, 'Parking': {'valet': False, 'garage': False, 'validated': False, 'lot': True, 'street': False}}",UKrUz9X8EcCVJ78Q4Cx-4w,"[""Women's Clothing"", 'Fashion', 'Shopping']",Scottsdale,"20553 N Hayden Rd
Ste 105
Scottsdale, AZ 85255","{'Saturday': {'close': '17:00', 'open': '09:00'}, 'Monday': {'close': '18:00', 'open': '09:00'}, 'Friday': {'close': '18:00', 'open': '09:00'}, 'Thursday': {'close': '18:00', 'open': '09:00'}, 'Wednesday': {'close': '18:00', 'open': '09:00'}, 'Tuesday': {'close': '18:00', 'open': '09:00'}}",33.67114,-111.90596599999999,Heidi Boutique,[],True,7,4.5,AZ,business
"{'Accepts Credit Cards': True, 'Price Range': 3, 'Parking': {'valet': False, 'garage': False, 'validated': False, 'lot': True, 'street': False}}",lRiWEj7ZbvHYOo3nNGY0EQ,"['Food', 'Grocery', 'Shopping', 'Drugstores']",Tolleson,"2626 S 83 Avenue
Tolleson, AZ 85353",{},33.424066499999995,-112.2402571,Fry's Food Stores of Arizona,[],True,5,2.5,AZ,business
"{'Accepts Credit Cards': True, 'Price Range': 2, 'Parking': {'valet': False, 'garage': False, 'validated': False, 'lot': True, 'street': False}}",d4GSh1BalxvQCU7zLe6Lzw,"['Food', 'Shopping', 'Drugstores']",Surprise,"15510 W Bell Road
Surprise, AZ 85374",{},33.640165,-112.395175,Fry's Food & Drug Stores & Fry's Marketplace,[],True,8,4.0,AZ,business
"{'Wheelchair Accessible': True, 'Accepts Credit Cards': True, 'Price Range': 2, 'Parking': {'valet': False, 'garage': False, 'validated': False, 'lot': True, 'street': False}}",7rjUUpPCpQG6lZonQYGb5w,"['Shopping', 'Home Decor', 'Food', 'Beer, Wine & Spirits', 'Home & Garden', 'Furniture Stores']",Phoenix,"2501 W Happy Valley Rd
Suite 22
Phoenix, AZ 85085","{'Saturday': {'close': '21:00', 'open': '09:00'}, 'Monday': {'close': '21:00', 'open': '10:00'}, 'Sunday': {'close': '19:00', 'open': '10:00'}, 'Friday': {'close': '21:00', 'open': '10:00'}, 'Thursday': {'close': '21:00', 'open': '10:00'}, 'Wednesday': {'close': '21:00', 'open': '10:00'}, 'Tuesday': {'close': '21:00', 'open': '10:00'}}",33.7127561867237,-112.11190581321699,Cost Plus World Market,[],True,12,4.0,AZ,business
"{'Wheelchair Accessible': True, 'Accepts Credit Cards': True, 'By Appointment Only': False, 'Price Range': 1, 'Parking': {'valet': False, 'garage': False, 'validated': False, 'lot': True, 'street': False}}",p3KYAI22_mYgKLo367KbAg,"['Shopping', 'Drugstores', 'Beauty & Spas', 'Food', 'Convenience Stores', 'Cosmetics & Beauty Supply']",Scottsdale,"20631 N Scottsdale Rd
Scottsdale, AZ 85255","{'Saturday': {'close': '22:00', 'open': '07:00'}, 'Monday': {'close': '22:00', 'open': '08:00'}, 'Sunday': {'close': '22:00', 'open': '07:00'}, 'Friday': {'close': '22:00', 'open': '07:00'}, 'Thursday': {'close': '22:00', 'open': '07:00'}, 'Wednesday': {'close': '22:00', 'open': '07:00'}, 'Tuesday': {'close': '22:00', 'open': '07:00'}}",33.6722121,-111.92539769999999,Walgreens,[],True,6,4.0,AZ,business
"{'Good for Kids': True, 'Accepts Credit Cards': False, 'By Appointment Only': True, 'Price Range': 2, 'Parking': {'valet': False, 'garage': False, 'validated': False, 'lot': False, 'street': False}}",WTexcQcmljcivWPUZbc40g,"['Arts & Crafts', 'Arts & Entertainment', 'Art Galleries', 'Shopping']",Phoenix,"1318 E Shangri-La Rd
Phoenix, AZ 85020",{},33.5880966186523,-112.053512573242,Arizona Art Restoration,[],True,4,5.0,AZ,business
"{'Accepts Credit Cards': True, 'Price Range': 1, 'Parking': {'valet': False, 'garage': False, 'validated': False, 'lot': True, 'street': False}}",60i9h-gPKH1f0YC_bZXDhg,"['Food', 'Grocery']",Glendale,"4308 W Bell Rd
Glendale, AZ 85308",{},33.639394700000004,-112.15256609999999,Grocery Outlet,[],True,5,3.0,AZ,business
"{'Wheelchair Accessible': True, 'Accepts Credit Cards': True, 'Price Range': 2, 'Parking': {'valet': False, 'garage': False, 'validated': False, 'lot': True, 'street': False}}",DENQD7OTKne29w4KCSoQ1g,"['Food', 'Grocery']",Maricopa,"21044 N John Wayne Parkway
Maricopa, AZ 85239",{},33.071222999999996,-112.04651799999999,Bashas,[],True,9,3.0,AZ,business
"{'Accepts Credit Cards': True, 'Price Range': 2, 'Parking': {'valet': False, 'garage': False, 'validated': False, 'lot': True, 'street': False}}",DIE-uibTyNQscPC47tbFJA,"['Department Stores', 'Fashion', 'Shopping']",Glendale,"7450 W Glendale Ave
Glendale, AZ 85303","{'Saturday': {'close': '00:00', 'open': '05:00'}, 'Monday': {'close': '00:00', 'open': '05:00'}, 'Sunday': {'close': '00:00', 'open': '05:00'}, 'Friday': {'close': '00:00', 'open': '05:00'}, 'Thursday': {'close': '00:00', 'open': '05:00'}, 'Wednesday': {'close': '00:00', 'open': '05:00'}, 'Tuesday': {'close': '00:00', 'open': '05:00'}}",33.539196600000004,-112.218911,Walmart,[],False,4,3.5,AZ,business
"{'Accepts Credit Cards': True, 'Price Range': 2, 'Parking': {'valet': False, 'garage': False, 'validated': False, 'lot': False, 'street': False}}",Pu4cnxL5wWGbcaLAXisRuw,"['Shopping', 'Home Services', 'Internet Service Providers', 'Mobile Phones', 'Professional Services', 'Electronics']",Chandler,"4200 S Arizona Ave Ste 1
Chandler, AZ 85248","{'Saturday': {'close': '19:00', 'open': '09:00'}, 'Monday': {'close': '19:00', 'open': '09:00'}, 'Sunday': {'close': '18:00', 'open': '11:00'}, 'Friday': {'close': '19:00', 'open': '09:00'}, 'Thursday': {'close': '19:00', 'open': '09:00'}, 'Wednesday': {'close': '19:00', 'open': '09:00'}, 'Tuesday': {'close': '19:00', 'open': '09:00'}}",33.245504499999996,-111.8418807,Verizon Wireless,[],True,4,2.0,AZ,business
"{'Wheelchair Accessible': True, 'Accepts Credit Cards': True, 'Good for Kids': True, 'Outdoor Seating': True, 'Parking': {'valet': False, 'garage': False, 'validated': False, 'lot': True, 'street': False}, 'Wi-Fi': 'free', 'Price Range': 1}",z2YTaHtGod3i3BBbKiMNwQ,"['Food', 'Coffee & Tea', 'Arts & Entertainment']",Glendale,"6525 W Happy Valley Rd
Glendale, AZ 85310","{'Saturday': {'close': '19:00', 'open': '06:00'}, 'Monday': {'close': '19:00', 'open': '06:00'}, 'Sunday': {'close': '18:00', 'open': '07:00'}, 'Friday': {'close': '19:00', 'open': '06:00'}, 'Thursday': {'close': '19:00', 'open': '06:00'}, 'Wednesday': {'close': '19:00', 'open': '06:00'}, 'Tuesday': {'close': '19:00', 'open': '06:00'}}",33.711040000000004,-112.2000341,Cabin Coffee Cafe,[],True,68,4.5,AZ,business
"{'Accepts Credit Cards': True, 'Price Range': 2, 'Parking': {'valet': False, 'garage': False, 'validated': False, 'lot': False, 'street': False}}",xGL0UKBWf4v0NZX2Qp2G0Q,"['Hardware Stores', 'Nurseries & Gardening', 'Shopping', 'Appliances', 'Home & Garden']",Queen Creek,"7401 S Power Road
Queen Creek, AZ 85142","{'Saturday': {'close': '21:00', 'open': '06:00'}, 'Monday': {'close': '21:00', 'open': '06:00'}, 'Sunday': {'close': '20:00', 'open': '08:00'}, 'Friday': {'close': '21:00', 'open': '06:00'}, 'Thursday': {'close': '21:00', 'open': '06:00'}, 'Wednesday': {'close': '21:00', 'open': '06:00'}, 'Tuesday': {'close': '21:00', 'open': '06:00'}}",33.2812270012519,-111.68471547285,The Home Depot,[],True,15,3.0,AZ,business
"{'Accepts Credit Cards': True, 'Price Range': 2, 'Parking': {'valet': False, 'garage': False, 'validated': False, 'lot': True, 'street': False}}",ZdXyTqHMier_fdiW7xbU4g,"['Bakeries', 'Grocery', 'Shopping', 'Florists', 'Food', 'Flowers & Gifts']",Mesa,"9101 E Baseline Road
Mesa, AZ 85209",{},33.37704,-111.63879299999999,Safeway Food & Drug,[],True,11,2.5,AZ,business
"{'Accepts Credit Cards': True, 'Price Range': 2, 'Parking': {'valet': False, 'garage': False, 'validated': False, 'lot': False, 'street': False}}",nypJfakYMwSC4yaGuf64SQ,"['Shopping', 'Wholesale Stores']",Glendale,"7280 N Glen Harbor Blvd
Ste 101
Glendale, AZ 85307","{'Friday': {'close': '16:00', 'open': '07:00'}, 'Thursday': {'close': '16:00', 'open': '07:00'}, 'Tuesday': {'close': '16:00', 'open': '07:00'}, 'Wednesday': {'close': '16:00', 'open': '07:00'}, 'Monday': {'close': '16:00', 'open': '07:00'}}",33.5410392,-112.29334920000001,Brown's Partsmaster,[],True,4,3.5,AZ,business
{},oR8nlvGPa0mgPGUpjKXbsg,"['Shopping', 'Cosmetics & Beauty Supply', 'Beauty & Spas']",Phoenix,"3809 E Watkins St
Phoenix, AZ 85034",{},33.424214299999996,-111.99931459999999,Philosophy,[],True,4,5.0,AZ,business
"{'Accepts Credit Cards': True, 'Price Range': 2, 'Parking': {'valet': False, 'garage': False, 'validated': False, 'lot': True, 'street': False}}",8Gh4a0-MCLPRKbIn5BmYBg,"['Food', 'Grocery']",Gilbert,"3261 E Pecos Road
Gilbert, AZ 85297",{},33.292387,-111.71967,Fry's Food Stores of Arizona,[],True,6,4.0,AZ,business
"{'Wheelchair Accessible': True, 'Accepts Credit Cards': True, 'By Appointment Only': True, 'Price Range': 2, 'Parking': {'valet': False, 'garage': False, 'validated': False, 'lot': True, 'street': False}}",deu5RFUe4w8dO5DDFb8Rig,"['Shopping', 'Optometrists', 'Health & Medical', 'Eyewear & Opticians']",Surprise,"15033 W Bell Rd
Ste 150
Surprise, AZ 85374",{},33.638250899999996,-112.38358600000001,Surprise Eyecare,[],True,8,3.5,AZ,business
"{'Accepts Credit Cards': True, 'Price Range': 2, 'Parking': {'valet': False, 'garage': False, 'validated': False, 'lot': True, 'street': False}}",inlhnedQ9vBTcXZzF7naBA,"['Food', 'Grocery']",Surprise,"13828 W Waddell Rd
Surprise, AZ 85379",{},33.6098808,-112.35865079999999,Safeway,[],True,13,3.0,AZ,business
"{'Accepts Credit Cards': True, 'Price Range': 1, 'Parking': {'valet': False, 'garage': False, 'validated': False, 'lot': True, 'street': False}}",dt6JlLvZuOFZ3TM3rI_L8w,"['Food', 'Grocery']",Scottsdale,"5555 E Bell Rd
Scottsdale, AZ 85254",{},33.6403357,-111.96072749999999,Circle K Stores,[],True,4,3.5,AZ,business
"{'Dogs Allowed': False, 'Wheelchair Accessible': True, 'Accepts Credit Cards': True, 'Parking': {'valet': False, 'garage': False, 'validated': False, 'lot': True, 'street': False}}",XuQKD10Kx6OyeLSbrqX3VQ,"['Interior Design', 'Shopping', 'Wholesale Stores', 'Flooring', 'Home Services']",Phoenix,"20802 N 19th Ave
Phoenix, AZ 85027","{'Saturday': {'close': '12:00', 'open': '09:00'}, 'Monday': {'close': '17:00', 'open': '08:00'}, 'Friday': {'close': '17:00', 'open': '08:00'}, 'Thursday': {'close': '17:00', 'open': '08:00'}, 'Wednesday': {'close': '17:00', 'open': '08:00'}, 'Tuesday': {'close': '17:00', 'open': '08:00'}}",33.67516,-112.100498,Prosource Of Phoenix North,[],True,5,4.0,AZ,business
"{'Wheelchair Accessible': True, 'Accepts Credit Cards': True, 'Price Range': 2, 'Parking': {'valet': False, 'garage': False, 'validated': False, 'lot': False, 'street': False}}",pfvjDuzz2hiE2-MN4Kxfkw,"['Shopping', 'Eyewear & Opticians']",Phoenix,"Metro Center Mall
Phoenix, AZ 85034",{},33.439648,-112.026154,Alex Optical,[],True,4,4.5,AZ,business
"{'Wheelchair Accessible': True, 'Accepts Credit Cards': True, 'Price Range': 2, 'Parking': {'valet': False, 'garage': False, 'validated': False, 'lot': True, 'street': False}}",ehy9Vy1BKc9shO74chuUAQ,"['Health Markets', 'Food', 'Grocery', 'Ethnic Food', 'Specialty Food']",Glendale,"4410 W Union Hills Dr
Glendale, AZ 85308","{'Saturday': {'close': '21:00', 'open': '09:00'}, 'Monday': {'close': '21:00', 'open': '09:00'}, 'Sunday': {'close': '21:00', 'open': '09:00'}, 'Friday': {'close': '21:00', 'open': '09:00'}, 'Thursday': {'close': '21:00', 'open': '09:00'}, 'Wednesday': {'close': '21:00', 'open': '09:00'}, 'Tuesday': {'close': '21:00', 'open': '09:00'}}",33.6550253,-112.1542739,Asiana Market,[],True,56,3.5,AZ,business
"{'Accepts Credit Cards': True, 'Good for Kids': True, 'Price Range': 2, 'Parking': {'valet': False, 'garage': False, 'validated': False, 'lot': False, 'street': False}}",izChEHFwXD9efTfEPWGhxg,"['Active Life', 'Sporting Goods', 'Bikes', 'Shopping', 'Bike Rentals']",Mesa,"5050 E University
Mesa, AZ 85205",{},33.4233579,-111.721677,Mike's Bike Chalet,[],True,4,5.0,AZ,business
"{'Wheelchair Accessible': True, 'Accepts Credit Cards': True, 'Price Range': 2, 'Parking': {'valet': False, 'garage': False, 'validated': False, 'lot': True, 'street': False}}",R1kuhaldi9PBCfT6wqjVlQ,"['Food', 'Grocery']",Buckeye,"1300 S Watson Rd
Buckeye, AZ 85326","{'Saturday': {'close': '23:00', 'open': '05:00'}, 'Monday': {'close': '23:00', 'open': '05:00'}, 'Sunday': {'close': '23:00', 'open': '05:00'}, 'Friday': {'close': '23:00', 'open': '05:00'}, 'Thursday': {'close': '23:00', 'open': '05:00'}, 'Wednesday': {'close': '23:00', 'open': '05:00'}, 'Tuesday': {'close': '23:00', 'open': '05:00'}}",33.4341599,-112.55838329999999,Fry's Food Stores of Arizona,[],True,20,3.0,AZ,business
"{'Wheelchair Accessible': True, 'Accepts Credit Cards': True, 'By Appointment Only': False, 'Price Range': 2, 'Parking': {'valet': False, 'garage': False, 'validated': False, 'lot': False, 'street': False}}",f-HHZVt6MIahMSs_ISLmOQ,"['Local Services', 'Shopping', 'Jewelry', 'Watches', 'Watch Repair']",Casa Grande,"1649 E Florence Blvd
Ste 3
Casa Grande, AZ 85122","{'Saturday': {'close': '17:00', 'open': '09:00'}, 'Monday': {'close': '17:00', 'open': '09:00'}, 'Friday': {'close': '17:00', 'open': '09:00'}, 'Thursday': {'close': '17:00', 'open': '09:00'}, 'Wednesday': {'close': '17:00', 'open': '09:00'}, 'Tuesday': {'close': '17:00', 'open': '09:00'}}",32.879134207340606,-111.71651617172199,Amy's Jewelry Boutique,[],True,6,4.5,AZ,business
"{'Accepts Credit Cards': True, 'Price Range': 2}",mgjHiUGDkOXgBsqZ9qu8cw,"['Hot Tub & Pool', 'Shopping', 'Home Services', 'Home & Garden', 'Contractors']",Glendale,"7470 W Paraiso Dr
Glendale, AZ 85310","{'Saturday': {'close': '12:00', 'open': '09:00'}, 'Monday': {'close': '17:00', 'open': '09:00'}, 'Friday': {'close': '17:00', 'open': '09:00'}, 'Thursday': {'close': '17:00', 'open': '09:00'}, 'Wednesday': {'close': '17:00', 'open': '09:00'}, 'Tuesday': {'close': '17:00', 'open': '09:00'}}",33.692352,-112.219486,Bright And Clear Pool Care,[],True,3,3.5,AZ,business
{'Good for Kids': True},9VblH1pro49lXl-BMCNg0Q,"['Museums', 'Arts & Entertainment']",Wickenburg,"21 N Frontier St
Wickenburg, AZ 85390","{'Saturday': {'close': '17:00', 'open': '10:00'}, 'Monday': {'close': '17:00', 'open': '10:00'}, 'Sunday': {'close': '16:00', 'open': '12:00'}, 'Friday': {'close': '17:00', 'open': '10:00'}, 'Thursday': {'close': '17:00', 'open': '10:00'}, 'Wednesday': {'close': '17:00', 'open': '10:00'}, 'Tuesday': {'close': '17:00', 'open': '10:00'}}",33.968561,-112.730925,Desert Caballeros Western Museum,[],True,11,4.5,AZ,business
"{'Accepts Credit Cards': True, 'Price Range': 2, 'Parking': {'valet': False, 'garage': False, 'validated': False, 'lot': False, 'street': False}}",2a-GOytQbxt8wim9VuHWsA,"['Department Stores', 'Fashion', 'Shopping']",Fountain Hills,"16835 E Shea Blvd
Ste 103
Fountain Hills, AZ 85268","{'Saturday': {'close': '23:00', 'open': '09:00'}, 'Monday': {'close': '23:00', 'open': '09:00'}, 'Sunday': {'close': '23:00', 'open': '09:00'}, 'Friday': {'close': '23:00', 'open': '09:00'}, 'Thursday': {'close': '23:00', 'open': '09:00'}, 'Wednesday': {'close': '23:00', 'open': '09:00'}, 'Tuesday': {'close': '23:00', 'open': '09:00'}}",33.57255,-111.71673270000001,Ross Dress for Less,[],False,7,2.5,AZ,business
"{'Accepts Credit Cards': True, 'By Appointment Only': False, 'Price Range': 2, 'Parking': {'valet': False, 'garage': False, 'validated': False, 'lot': False, 'street': False}}",VL8Gw9BFec5eYetynscthA,"['Shopping', 'Drugstores', 'Beauty & Spas', 'Food', 'Convenience Stores', 'Cosmetics & Beauty Supply']",Mesa,"9233 E Guadalupe Rd
Mesa, AZ 85212","{'Saturday': {'close': '22:00', 'open': '08:00'}, 'Monday': {'close': '22:00', 'open': '08:00'}, 'Sunday': {'close': '22:00', 'open': '08:00'}, 'Friday': {'close': '22:00', 'open': '08:00'}, 'Thursday': {'close': '22:00', 'open': '08:00'}, 'Wednesday': {'close': '22:00', 'open': '08:00'}, 'Tuesday': {'close': '22:00', 'open': '08:00'}}",33.364074,-111.635094,Walgreens,[],True,4,2.0,AZ,business
"{'Accepts Credit Cards': True, 'Price Range': 2, 'Parking': {'valet': False, 'garage': False, 'validated': False, 'lot': False, 'street': False}}",Y42CggGm108rF7e6Wx-4Qg,"['Shopping', 'Home & Garden', 'Furniture Stores']",Chandler,"1870 W Germann Rd
Chandler, AZ 85286","{'Saturday': {'close': '18:00', 'open': '10:00'}, 'Wednesday': {'close': '18:00', 'open': '10:00'}, 'Friday': {'close': '18:00', 'open': '10:00'}, 'Thursday': {'close': '18:00', 'open': '10:00'}}",33.2762622,-111.87482150000001,The Crowded House,[],True,7,4.0,AZ,business
"{'Accepts Credit Cards': True, 'By Appointment Only': False, 'Price Range': 1, 'Parking': {'valet': False, 'garage': False, 'validated': False, 'lot': False, 'street': False}}",N0xJodW788eT7Dx0O-N-OA,"['Shopping', 'Drugstores', 'Beauty & Spas', 'Food', 'Convenience Stores', 'Cosmetics & Beauty Supply']",Scottsdale,"15025 N Thompson Peak Pkwy
Scottsdale, AZ 85260","{'Saturday': {'close': '22:00', 'open': '07:00'}, 'Monday': {'close': '21:00', 'open': '09:00'}, 'Sunday': {'close': '22:00', 'open': '08:00'}, 'Friday': {'close': '22:00', 'open': '07:00'}, 'Thursday': {'close': '22:00', 'open': '07:00'}, 'Wednesday': {'close': '22:00', 'open': '07:00'}, 'Tuesday': {'close': '22:00', 'open': '07:00'}}",33.621803899999996,-111.87440840000001,Walgreens,[],True,13,2.5,AZ,business
"{'Accepts Credit Cards': True, 'Price Range': 2, 'Parking': {'valet': False, 'garage': False, 'validated': False, 'lot': True, 'street': False}}",rmbr_somJhRjvMtQTVtCNg,"['Food', 'Department Stores', 'Grocery', 'Fashion', 'Shopping']",Phoenix,"7575 W Lower Buckeye Rd
Phoenix, AZ 85043",{},33.42104260000001,-112.22302250000001,Walmart Supercenter,[],True,15,1.5,AZ,business
