business_id,latitude,longitude,stars,review_count,success_cat
782gZiEOJdexc2NEba7KtA,33.5949669,-112.220768,2.5,6,2
wPMKAGNsLXNr-A4_ctxU_Q,33.582783,-112.2042446,3.0,5,2
YsjOZJ6eJQfvhTRvTF5nhw,33.5843528,-112.2377074,2.0,5,2
2eedL3hDviwReK0w1NkRIw,33.568119,-112.2036292,4.0,10,4
q-UtIUIsL6W7_fxuxBfxeA,33.5696,-112.2476,2.0,4,1
0SI_lD1xTb6hUqpruo6ovw,33.582685,-112.204254,3.0,14,4
6A8D1PhUI5vB7nXt9zPBbw,33.581328,-112.204792,2.5,3,1
VaN93_qJshvhx_wAfOM7eA,33.56683,-112.253899,2.5,8,3
OswHQvQBpL6hHrSoqruEEQ,33.5820797,-112.2059588,4.0,5,2
txOMZiCpQwI4qydicluM3g,33.588462,-112.246566,4.0,5,2
5G_oPzPhlTJ1zMmqywWOUw,33.588805,-112.246941,3.0,6,2
k14-CYr2UDE-B5qc3Q9CYQ,33.5819082,-112.2399166,3.5,29,6
ct7GR8_z34WRrNT2LPkbUQ,33.5521881,-112.2579148,3.5,4,1
GZ9Bzur_XJGGu_oD5BOkOw,33.5663188,-112.2526443,2.5,3,1
6MxbrPOLk6UNDiET8ZEGog,33.580509,-112.205354,3.0,12,4
8QLxPr5UaeuZrTMYulGzdQ,33.5521559,-112.257911,3.5,4,1
68mm1E5mTzMjEylitv4hlw,33.581628,-112.203999,3.0,7,3
6eF3g32tGeeq5dfGqtcnuQ,33.580502,-112.203271,3.0,20,5
rhN7xg5XzvRKvdAXE9lBtA,33.568103,-112.203388,3.5,22,6
FPYCxEUERQwz6QLRKQtg8A,33.583709,-112.203243,2.0,7,3
GMcqokLizYYEOxAT3J_4_w,33.587805,-112.247024,3.5,18,5
7Yr8FRINq9ZDdR30OLtEHg,33.5768336712971,-112.239118,4.0,10,4
0SGgz8jHkSCcxcYOXOAkLw,33.5803756,-112.2704165,4.5,4,1
cyxnQ6EocFbAENe7nRwx4Q,33.5806052,-112.2683946,4.0,22,6
FB8rHyZSWZareFx9-bXGEw,33.5808058,-112.2629118,1.5,5,2
fAJM5vQ4dJn2xSfWMAEu-A,33.581867,-112.241596,3.5,37,7
wuudosx7qqxJgLr8wer8NQ,33.5812472,-112.2359434,2.5,4,1
gw-zDohfYJ3_RDlDd3faRw,33.581119,-112.2401688,4.0,49,7
pV2nc4WPWKtoyeBBOxF-6Q,33.6394264,-112.2763421,2.0,4,1
pwV7OoVlCsQICqFsmRa-zQ,33.604202,-112.285938,3.0,4,1
LQbzGUOXOxYqAWInQ1terw,33.347563,-111.860668,2.5,16,5
bGeBLbhwk4vMwa859GRzeg,33.6395295139416,-112.276610154106,1.0,5,2
uLzb0n7iYbaTZKeta1RDAw,33.601138,-112.287704,3.5,25,6
FcGExDY3hv9EIu0CTbAS9g,33.6015186,-112.2894501,2.5,3,1
r6Hq9Cdh6eknx_1syrdusg,33.599354,-112.280345,2.5,8,3
7_SWD2uS3yVsFXzuw8k5MA,33.6228245,-112.2694721,2.5,19,5
JFqf-f4qQ07S_M_EQRO7VQ,33.6234904,-112.2699736,2.5,22,6
kbRp8hTFtIhE5kblOQLjaw,33.6022026,-112.2895466,2.0,9,3
pL9DLAOrhuxLv_BNX_GM2g,33.607346,-112.268858,3.0,17,5
TZreEdLD25xVwkyvmkgSoA,33.6004182,-112.2826375,4.0,10,4
dSKxZU3Puy77MUTMXwDlgQ,33.6385657,-112.3317218,3.0,21,5
K0ZtdVhad3d4hnchiDdxBw,33.603164,-112.293413,2.0,4,1
v4VW2kQ9Z__wBxD6l_mCHA,33.6394264,-112.2763421,2.0,5,2
g_pdHHdZ8LYL1eU8mfqRtg,33.4502916,-112.2658297,3.5,20,5
tcxNX3YiHNbaobEpPFyOtA,33.4500657,-112.2603422,3.5,38,7
Yetz4GH7-hlQTOuLJhUTPw,33.4501203,-112.2610502,3.0,8,3
sZRKOmcfYvP57R2YccLDcw,33.4644193,-112.2385453,2.5,3,1
hGTDqGAQtnyrTwoxF1_gAA,33.465152,-112.239303,3.0,20,5
xI8fuMPM6SAmaySdYFDOmw,33.6052881,-112.3000009,2.5,16,5
uQVFbwN-BNqNWdyHSE9_Bw,33.639231,-112.275168,3.0,5,2
KWHxtFzhNG-Wk1wKv0qTRQ,33.660938,-112.36049,3.5,6,2
GSxkH_GCTuySl3KHSdroQw,33.6545688,-112.354787,3.5,3,1
VEVeXNBX_LUoHaHCJpxUMQ,33.6552412,-112.3532928,4.0,14,4
Wg_mT_9_tLbsLfzTtnOBqA,33.65498,-112.355266,3.0,25,6
5rLrDmE3p2X6SWXgOzP-cw,33.6561365,-112.3520103,3.0,6,2
xgfjaN0Vt9cj2div4kIKUg,33.6548803,-112.3539206,4.0,16,5
fTVKujZ0ommD6wYsyxtpjw,33.820937,-111.9228454,3.5,26,6
ro17yuwmjOYk5_JwJRuAIQ,33.820937,-111.9228454,3.0,15,5
Cd6B3ErSmNwTjDlju_lU3g,33.825913,-111.924247,3.5,83,9
MHPXDXVE_cUYodfPhkadeQ,33.825903,-111.924377,4.0,20,5
954o54yKmtBrd_F3EynwNA,33.8238772,-111.9236859,3.5,17,5
aDgvx-OlL69ltaOAxN4VZQ,33.8271931,-111.9237212,4.5,21,5
Yi7YURdTAIb-evY9WbYLog,33.5973846,-112.2193137,4.0,6,2
61Vom2zpAp5yt0wcidRRCQ,33.608516,-112.238379,3.5,25,6
HFj8LRDtS62uGAj-J_eNOw,33.6094739,-112.2381255,3.5,11,4
9-iaE233J-57BEpBFIpIuw,33.5944209,-112.221383,2.5,3,1
kkW8Vi7ht4Btj2SdVdBPkw,33.597463,-112.219334,4.0,24,6
oTbX18g48jcf9h-max38oQ,33.5959311,-112.2200913,4.0,19,5
dLlJZOtYxYwSoJ3Mke9TmA,33.608516,-112.238379,3.0,5,2
HL_UIPnpucXrP7IHMoJGjA,33.5958656,-112.2193439,3.5,21,5
uM8zS2iv5Pd_KhMBxjwQZQ,33.6102982,-112.2464252,3.5,92,9
oEOPHxpg5qcvkOyHVxXOgQ,33.6099821,-112.2211835,2.5,7,3
iJVZqAGZok2JNID_zGjFpQ,33.6820682,-112.2385597,3.0,62,8
GoS_IBdFdjZrQ7J2LSrCMA,33.7966835556104,-112.241818212523,4.0,19,5
R13Yzsye39_1StxO0X1Flg,33.6962917,-112.2550702,3.5,3,1
bcxb83VBtvOGmo6D1Xst_w,33.683345,-112.084629,5.0,15,5
VVeogjZya58oiTxK7qUjAQ,33.449233,-112.065458,4.0,1453,10
cN6aBxe2mQvrQlzk26LyRQ,33.4772365,-112.0734835,4.0,460,10
1NZLxU5WvB5roPFzneAlLw,33.4789315,-112.0479163,4.0,662,10
aRkYtXfmEKYG-eTDf_qUsw,33.5005719,-112.0741143,4.5,956,10
B8ujMtvvpHyEQ2r_QlAT2w,33.5237203,-112.0480242,4.0,99,9
a8yzGF79KcfyRye2R6wt3Q,33.52485,-112.047889,3.0,53,8
soiGohHtWOltGeomkSxzEw,33.4951403,-111.991453,3.0,239,10
QdlLtW6YAaDOFKihURosYQ,33.5095252,-111.9852597,4.0,4,1
CFaRVxsnN4Zjf28cbORKIA,33.5694088,-112.0741658,4.0,156,10
nQUsMhT7qY6pPMvTT6xGcQ,33.367178,-112.073681,3.5,243,10
9tSHBEoAhKu-tkU8n6SKjA,33.409735,-111.857263,4.0,254,10
tHw376pyGkJp1-fvW12oZA,33.3872347,-111.8570426,4.0,5,2
hrOsdyai-9B91cGjBspHqw,33.3358421,-111.8590862,3.5,59,8
6YWp7frmHKuPLYSlPyUdsw,33.6259241,-111.9242144,3.0,58,8
uR2aNW75R4oYs9w7aw-_kQ,33.6164728,-111.9263137,3.5,337,10
E28ht8IEiO6FZbKktSo0Xw,33.624639,-111.930337,4.0,196,10
wzIPW_XyKc2DBWdOUM5hlQ,33.5871275,-111.9254182,3.0,93,9
Qd3vpom266RMj7ulEx8jPg,33.5843698165318,-111.922305869312,3.5,67,8
UW32rmopWuDpT0X1b4RUXA,33.5831363850351,-111.894196271896,3.0,140,10
ghzksdgNztTZA49PqMvPkA,33.3300111,-111.7909087,3.5,43,7
EzmLHVzRLTMLL82x5pydUQ,33.612363,-112.184263,2.5,3,1
WlHYCp12hzbbJY2B_xWpuA,33.636529,-112.23077,3.5,45,7
r-8wS4RTfRJtWM0DvdaCtQ,33.4884218,-112.0823702,3.5,11,4
JhupPnWfNlMJivnWB5druA,33.492335,-111.9236549,4.0,425,10
cpjNtM6Hzs3YjTBFEFcL-Q,33.49447,-111.924226,2.5,41,7
kFVapB4z_5VoOnYazF_ERA,33.4833171,-111.9266653,4.0,317,10
iDYzGVIF1TDWdjHNgNjCVw,33.4765475595251,-111.926606073976,3.5,209,10
CvRGjwCsrQs1DYYL3z8R7g,33.383123,-111.964485,2.5,147,10
E7nk0lC317pGxMX56gvaVQ,33.4997186,-111.9263271,3.5,161,10
OFBJtqWGSx6n6CchtVmoRw,33.5100544,-112.0146409,4.0,650,10
Zx8_4zKdDBSO3qGrkukBIA,33.626933,-112.100731,4.0,741,10
zxqvU415r_RtZRKDtdbIKQ,33.5835327,-111.8833201,3.5,135,10
WO8I1ab_MLQ-4M1wIEzTag,33.49112,-112.079081,4.5,15,5
e9nN4XxjdHj4qtKCOPq_vg,33.334598,-111.8748273,4.0,295,10
jbKVbSz51F8IcewsiRQu4A,33.4552907,-111.9878697,3.0,138,10
n6Zz_KdxcUou8b2MSoz2tw,33.5825532,-111.9301931,3.5,67,8
Bc5bgPG1MlTc75G0A-_7fg,33.4552907,-111.9878697,3.5,8,3
6j4hcNnLcDSWBwAdCi1mMQ,33.4770399,-112.0649071,3.0,5,2
dsMvINhoQbIQgSRTBv2B6g,33.3488977,-111.9763848,4.0,104,9
W1yep4yDSoLbDFIL4Avz5w,33.5260219,-111.9245688,4.0,96,9
AC1xogsITgaae5ic8B9Ryw,33.45083,-111.763286,3.5,226,10
ABrSt3fsirLrUYNVrD3fbQ,33.623942,-111.925766,3.5,224,10
12Abu2ipAXn5RfXe9y_pdQ,33.6729823,-111.8904749,3.5,13,4
IpqgfODLFPww-6TxCk-LJQ,33.5092093,-111.9885861,4.0,5,2
u9MKnG0PqI8N7ixSfrrTiw,33.298341,-111.898651,4.0,119,9
V1nEpIRmEa1768oj_tuxeQ,33.45496,-112.079908,4.5,1202,10
EWMwV5V9BxNs_U6nNVMeqw,33.4916953,-112.0734977,4.0,1117,10
k8JnZBspVOI8kLcQek-Chw,33.4951157,-111.9967663,4.0,209,10
x4L42igQPv4TFlqGR2Wthg,33.6739752,-111.8879627,4.0,136,10
D10U9_7yvW3LbejSEfV25w,33.6228883,-111.9293764,3.0,124,9
eHC_xNrT1SkJyC2oncJlhw,33.4895398,-112.0304894,4.0,127,9
9VZ_imQjvgtpt3k6W6AQ_A,33.4986978,-111.9262675,3.0,261,10
fq3TCuBBaKtRnibcSoRHpQ,33.7110102,-112.1142778,3.0,40,7
wqIB7hUTQnCswJV4UyYyEQ,33.6354641,-111.923989,4.0,123,9
lVHtVCyFJOqAH0ltn7pLuw,33.331773,-111.978279,3.5,179,10
3oZcTGb_oDHGwZFiP-7kxQ,33.5112348,-111.9955879,4.0,736,10
ntN85eu27C04nwyPa8IHtw,33.4566960573784,-112.072327136993,4.0,730,10
A0c5KmspCG9TMOZkjLWaTA,33.5102803,-112.0720329,2.5,3,1
enbTOcl7WNgsjsAtmhvDRA,33.480771,-112.09158,4.0,70,8
w5XcgWwGAN21Ly2HeU48IQ,33.5389948,-112.0640088,3.5,86,9
DDnmNTvIIQu2t3WZ2EQx-w,33.5376161925574,-112.064525647816,4.0,226,10
yc5AH9H71xJidA_J2mChLA,33.509517,-112.061566,3.5,223,10
AFx48YCp7n7dn-AXp71zAw,33.5825532,-111.9301931,4.0,32,6
zmFc8M-hS4uuyY0hklIpoQ,33.4587486,-112.0714986,3.5,298,10
sclC_o1Ox5BjNupjaRTrBQ,33.4743013,-112.0649235,3.5,10,4
DjdA1xbHki_lopCSxf-Egg,33.732058,-111.8457878,4.0,116,9
i2gLXa-MSAS-9oU8K_rnYQ,33.566247,-111.9257768,4.0,80,9
jnzROxEjNkgeo5Ju3F8qzQ,33.8321973,-111.9453694,3.5,274,10
tdeHd2AVYlEnz9F1UGb84Q,33.492914,-111.933566,4.0,216,10
TCqkBVN84Ek0oLmZGAX5xA,33.474605,-112.065107,4.0,56,8
qcylQLL-fXdFHrdXC2jZFw,33.423991,-111.939582,2.5,73,8
JdwvA6BxRBukQQecZUIYpg,33.519588,-111.909524,4.0,3,1
MhH1kl9faN3RvIO4ptumTg,33.7112906335341,-112.111108853248,3.5,84,9
dYf5eX8oK5ughIeghqifRQ,33.4157224,-111.9258147,2.0,12,4
sgBl3UDEcNYKwuUb92CYdA,33.321017,-111.860585,3.5,169,10
nvaAUTTl7oqiJDhuimNG6A,33.3841971,-111.8593691,4.0,246,10
Fn8hc8b3357nDJfFksdcbg,33.4957851,-112.0473892,3.5,12,4
-yzl8Zm-MmSqx31VN7vB0Q,33.5092367,-112.0465536,3.0,110,9
QQ-lSbz4ARm1MQA5z8-nAw,33.640076,-112.004291,4.5,6,2
6nseTZb6WrGWcithRThfag,33.5093453,-112.0588374,4.0,140,10
3yRq8DjiSt4lSPEonpSaLQ,33.4957243,-111.9287734,3.0,22,6
UL3OMN_c-NXHlyb97pDifA,33.5025088,-111.9290233,3.5,284,10
VEojEXbJ81eiPLSSF9jNEQ,33.5403655,-111.8852673,4.0,119,9
t4pkeGscooStLjy-Js5Byw,33.6356670165906,-111.924065351486,3.0,56,8
erBoatMp1TFi_NPxTigp6w,33.5019817,-111.9276185,2.5,57,8
0ieEqGInYunNBaBzg8j_WQ,33.678615,-111.9746066,3.5,33,7
IC8no-tIdDWgkYzb5d-Nvw,33.539257,-112.181569,4.5,195,10
UCjtaUCtJPbTUouHtQURvQ,33.626109,-111.924591,4.0,55,8
Gu1zPvplulUE94w04odUMA,33.4422778,-112.0476987,2.5,3,1
Ez2MFsVT5lJZ05yvK_0AXQ,33.5840139,-111.9222691,4.0,309,10
gBVytpiIYGLB1wce-Dfbxg,33.3047696,-111.8984043,3.5,111,9
4waggbCK-MSE9dbIdSMfPA,33.449858,-112.071886,3.5,148,10
3Srfy_VeCgwDbo4iyUFOtw,33.6251792,-111.9404813,1.0,5,2
Vb9FPCEL6Ly24PNxLBaAFw,33.6101518,-111.9768512,4.0,26,6
nRO4tRwimU12hg7Cnz__iA,33.612935,-111.976905,4.5,161,10
Ane4XcpP7aWzhjd8SGiciQ,33.655912540487,-111.928108833152,3.5,57,8
TMdHhDI7jYQ9206dtvrBgA,33.4259416,-111.939699,3.5,106,9
uVbt9dOe6qJgBBI4_XsXRA,33.674317,-111.889287,4.0,106,9
Lnohr9bpCbHNsomazXDg-w,33.304492,-111.873637,3.5,383,10
ADWYOcE1GCVcyF97OUkaGg,33.421385,-111.893092,3.5,6,2
bqktAhYfTOXp8lNwghu1BQ,33.4218001,-111.8938501,2.5,8,3
cOUS79i4vltKIc_hy4OZBg,33.455036,-112.038676,4.5,103,9
0QTn4pMzKv1mnQifcP9YoQ,33.4954376,-112.0000797,3.0,110,9
rZbHg4ACfN3iShdsT47WKQ,33.560853,-112.116198,4.5,878,10
SbS0XQG39VgP6L6wbZ56RA,33.303967,-111.97839,2.5,149,10
FUI-hWH_bpis7AKZTWenUQ,33.511665,-112.065323,4.0,359,10
VWJqohlU4cXYIpNwYQY-wg,33.439648,-112.026154,2.5,10,4
tzGPZyGuFT3dCT1Wpn9JQA,33.5097283,-111.9952353,4.0,6,2
OwHqwmHwswArpv3m3dlw_Q,33.511332,-112.06434,2.5,5,2
eOug4Lp-b5-jrtkoLMQq2g,33.4493777,-112.0656259,3.5,5,2
lk-6NXfpSgvNw7zm0xtUVw,33.3360579196871,-111.860583144726,4.5,88,9
VFjeCLwVMguUNWH-DeOgyw,33.4346825157367,-111.99440360069299,2.5,35,7
Fb_mZcgCgvK60E3hymcpyw,33.3931628,-111.9080584,3.5,7,3
sMO71vGV8wkKujOle3-v7g,33.633666,-112.235047,4.0,120,9
lhRUPA28pRIN1MnllN-o9g,33.4480828,-111.9269609,4.0,158,10
oOqsIaRvdV4La45-JJhfeQ,33.623079,-112.178903,3.5,12,4
rwQIBAM_kHtVl1Ks8Flexw,33.3939223,-111.9091031,3.0,85,9
NChgwDb5vWkPg3nvZJGM9g,33.639526,-112.186525,3.5,93,9
7SO_rX1F6rQEl-5s3wZxgQ,33.502429,-111.995512,4.5,469,10
kPh2gPvd8moVx6gNf2iHsA,33.439648,-112.026154,2.5,38,7
q8P4EZkDgzHQodbQSbxSiw,33.6470501,-111.8929149,2.0,3,1
0l9e2aBYZfogiSUyxJEL3Q,33.517438,-112.063844,3.5,3,1
Ydc74ermKp1L4fYOrPvzXw,33.447091,-112.07149,2.5,18,5
TlhwHtKT9xe321H9Axl06g,33.6398069,-112.1512252,4.0,20,5
B4xI73kEOfBPeoo4LTVC9w,33.407415,-111.9393003,3.0,20,5
uI4YqMarUpchI4I3ZWgOGA,33.493298,-111.934032,3.5,113,9
RWTE0VWMs6i-JIaBRc9JZw,33.4952901,-112.202146,4.0,45,7
E8z9E0aFDYwC7KQuEU3GYA,33.497291,-111.9300012,4.0,37,7
ioGIaoswvbbeY8P965IYRA,33.3942955880134,-111.875034000727,4.0,143,10
jGldmslgIegQNM5kvb851Q,33.637135952708,-111.924767617059,3.5,254,10
JOZqBKIOB8WEBAWm7v1JFA,33.494927,-112.001969,4.0,144,10
29hR24tcAM3JZaXfA5xCxQ,33.624755,-111.932933,4.5,151,10
-6n29ZcBHteJ9eEexoRQ7g,33.725968,-111.855946,4.0,115,9
O-ylVyHn6e6kaoJO-jHj-w,33.5478106,-112.0467571,3.0,55,8
AryNioF9fxl8RYGiIE7fSA,33.5009676075914,-111.928515910919,3.5,147,10
IF-BrFA4srTmLHk_fxOKkA,33.626109,-111.924591,3.0,11,4
ZJxs1L4oMhX9GW00ty0aAg,33.6556844,-111.9300279,3.5,48,7
vujjKuD4Vls4xKLe5MJ63Q,33.6369667,-111.9222616,4.0,22,6
8hY79bH7l_iycIgXZZEmhQ,33.6234319,-111.8965508,2.0,3,1
vA8T8QXh78iSXhxShLNgQA,33.4596905,-112.0462108,3.5,58,8
aUHHfCiFtGhN5R6KXCsBKw,33.5098007,-111.9965162,3.5,11,4
-PA_1J9JzxLcluTOw2gZjw,33.6273614,-111.8871738,3.0,37,7
xcOncADGPr9eki8OU5Ln7g,33.4230549,-111.9404797,3.0,120,9
9BJ5h9X1krpXFjKj0a6wbg,33.5243311,-112.047508,4.5,420,10
Dz7swOgFook-L89Y_M-aQA,33.53876,-112.063942,2.5,62,8
LEWwr5Qu2NKKv4t2BvtA6A,33.442375,-111.955643,3.0,6,2
10BgGvCMDH-JbYsg8KRLRg,33.418499,-111.940305,3.5,42,7
u2OC1xmpAyF9R5RiKdbV-g,33.3537251723573,-111.789452598186,3.5,140,10
WM8sy8FjrU3PpxN_NI02ZA,33.637677,-112.226663,3.0,68,8
UtUXhKh7vOVvWJF48IzJvQ,33.6234604140552,-111.926204898515,3.5,107,9
oaakO-X7uOXNxqsxjDSKfg,33.5054706,-112.0370088,3.0,140,10
s0klhdxcAab0yEWw2Uuimw,33.509787,-112.011949,4.0,70,8
8t80-omyflkywRfu9LPh6g,33.5020036165904,-111.928035020828,4.0,321,10
D7uAJToqGk1hQxfZDO5ijg,33.4531351,-111.9893905,3.5,16,5
5VMajxduxfLPSyQkVFKESg,33.355034,-111.7892792,4.0,578,10
_oBxfuBd2qDEWaYsdvP_dg,33.5360672,-112.2635504,3.5,110,9
TsmBNiwMMeb8aRrZs00JBA,33.4235479,-111.936853,4.0,121,9
QzVma33C7UihhDKzOm6EDA,33.621463,-111.8983054,4.5,16,5
zOCdVUKUN3b-obT67Qjyww,33.538419,-112.1829519,4.0,299,10
Hk8Wt4RqZYLa6jD0qZM_lw,33.3350531,-111.9445728,3.5,3,1
cdacUBBL2tDbDnB1EfhpQw,33.4949678,-111.9241443,3.5,68,8
53YGfwmbW73JhFiemNeyzQ,33.5017723,-111.9281865,4.0,770,10
d-_ZMeph2MIsCOEhKCkTbA,33.4970727,-111.9274864,3.0,218,10
iG7KoDGVWVc7KOhN6RG31g,33.742803,-111.9782519,3.0,6,2
2DOJ2GyphXQf_f3OKJEPzw,33.4389591310641,-112.006316886792,3.0,44,7
UScgPn6pIHuOmQJTsZQIOg,33.5637599,-112.0734903,4.0,147,10
RW0cELoDiJ-DkQntO3w4LQ,33.377333,-111.688424,2.5,13,4
z4Z8xVdlYgqfB4571Bg7fA,33.3496582,-111.8212381,3.0,6,2
-98noPZy1sH6NndWmdtuDw,33.4499,-112.0739,2.5,7,3
qyNtVViurIcChc35mfYIEw,33.6390629,-112.1366725,3.5,152,10
-yxfBYGB6SEqszmxJxd97A,33.3906771,-112.0129108,3.5,142,10
LU0HLP1acjTO1fyjEigbpw,33.6227592,-112.0308488,3.0,37,7
JrIhyj-e3n77LeIOeErBJA,33.4769252,-112.0128616,4.5,3,1
b6ZagkhPwEwQCDBB7KkVPA,33.519588,-111.909524,3.5,21,5
QiNZaRZ5RmCfYiBgk3ApEQ,33.4645339,-112.2797866,3.0,99,9
71jwNmlPbJsPZJWAdmj7ig,33.440996,-112.0700483,4.0,11,4
-zcZNlO0JwZHppan8rGkBQ,33.4499,-112.0739,2.5,29,6
7u55OIKwMmnWGnobEEUNvg,33.4252092,-111.9398439,2.0,4,1
MPyxaNVuWlAQqJ0iKV5rQw,33.3482589,-111.9088346,4.0,196,10
kZWtP7HMRmCtWobW1_uvUQ,33.36343,-111.9112222,3.5,109,9
E3RjJH45EX6rHYDs0TYSRA,33.6397266,-112.1313015,3.5,174,10
7cP7WFmWiTVh-raIL3N_Vw,33.4571599,-112.0699779,4.0,221,10
b9dv7Q0A8XcJ44zzTDJeYw,33.595827,-111.980422,3.5,37,7
eTbtfgUtfewdncgVf2CbWw,33.4216507,-111.9511572,4.0,353,10
rua7dvP6-SUXL4N8RTY--A,33.625707,-111.941594,3.0,18,5
HQFscafV3wi5z4yOKdUGRg,33.480016,-112.080631,4.0,115,9
LdI-fcJDXGE7ns_jwWY2ow,33.798073,-111.926458,4.0,175,10
4nWKKGZGFc4nWUbJTunMAw,33.4552907,-111.9878697,2.5,8,3
b1aTHVkqCa4kZITbu9khtA,33.4974892,-112.0833763,3.5,131,10
mzbQCUmd135tsNW6hY3G6A,33.5313101,-112.064508,3.0,82,9
Fo5O94HccxE4PvMQf-G_vQ,33.639544,-112.168382,3.5,62,8
lzS66BeoLL0GRn1KrlmmFg,33.5516353,-112.1169966,4.0,9,3
3YrW77yHkp3JIyTGYCS_Nw,33.3779128,-111.907875,4.0,56,8
RDX_MLThtKVPb22TvJh9rQ,33.5093706,-112.0273984,2.5,9,3
V3djRRU0eJcyI5lZ6Tw6RQ,33.6548146,-112.1885676,3.5,49,7
a0TcvyseEbwRaKl-I3DPoQ,33.64087,-111.97508,3.5,13,4
qHjUo2foq-IXF6Tk1Iz3WQ,33.638094,-111.9270964,3.5,97,9
GikgHUUW1L7Nut6Xp0PaTw,33.375942,-111.969786,4.5,4,1
e3izESeW0BUx0s96FdSLag,33.304026,-111.980951,4.0,162,10
R1RjCYfRZm9inTDQVVpUGQ,33.2644333,-111.8601,4.5,18,5
v7pdhN99iD4cphcb-6JHVQ,33.6390426,-112.1516293,3.0,22,6
FqzgT9Y-Yu7jiWdHnGW-kQ,33.494489,-111.995106,4.0,459,10
omxi9nCCCM9OXVGsQQ1L5w,33.6556844,-111.9300279,4.0,5,2
KwGQqUCpHHhOhVqyOL2QTA,33.497888,-111.923117,2.5,18,5
_SWb6l-M_ohosfSmet3e1w,33.4637858,-112.3455393,3.0,94,9
hsOnzcy8mFbUvIWFC1agoQ,33.577691,-111.927632,3.0,44,7
LbLVO7yqAJGEQ1nK6rEvHA,33.4916953,-112.0734977,3.5,96,9
wLf2cuW-Duru3stafucGZg,33.3806084,-111.7537779,3.5,4,1
7H0nbExftMZlpZDXm0QrBw,33.329291,-111.7903,4.0,138,10
b4hI0x_vgagZyF_D-OqCLA,33.3497229,-111.8576517,3.0,18,5
xdv2kvaZodkWvTSV6pSSpA,33.4657823,-112.0313454,4.0,55,8
W7xb2iS4cYL14Yi5LOGSkA,33.424014,-111.938422,3.0,127,9
noLH_u4MJzfXYYHqcByjnA,33.6119413,-111.9987462,3.5,69,8
oXKPSI-RUqOvmuSCh_DEQQ,33.6242026,-111.9302912,4.0,336,10
ERgRiC6UDxwSHSynlvmJtQ,33.3490842,-111.9449183,3.5,3,1
ilJiRYZgxjrEu2iexKu-pQ,33.497755,-111.926476,3.5,177,10
77tMP3nG9TH0rrhf6G4g6A,33.6421785,-112.0102387,2.5,6,2
o9nCXNC14VScabiy2bftgw,33.638183,-111.92861,3.0,93,9
gj0TXVTQzU8xn6Atx7IYwA,33.466063,-111.906647,3.5,12,4
cXx-fHY11Se8rFHkkUeaUg,33.5318417,-112.0479816,3.5,46,7
vWnlScr9y2F6_ctDJZ6XLg,33.8332781,-111.9513452,4.0,59,8
dp0unqYxrYzvfaMVVmk6mw,33.676900084358,-111.937873322754,3.0,47,7
niPFXq4r2mc0zFlOpWV3Eg,33.4974247,-111.9262954,3.5,54,8
rpKxIm3WQxuTcDzcoplQZQ,33.5115803,-111.986679,4.0,23,6
irNhzcao8kH6XkNeE916zA,33.501724,-111.9234595,4.5,6,2
WNy1uzcmm_UHmTyR--o5IA,33.422728,-111.951494,4.5,1033,10
3Q7vtF_cdHGyp2JOlKcu-Q,33.32041,-111.963831,4.0,80,9
GkxEw4VTC2eGUYQMf02pYQ,33.6384065047051,-111.863526091582,3.0,58,8
NQZVwiPQ6k1JkPAqPlXL5w,33.4800906,-112.0824905,3.5,20,5
s1Z1GO4UZ-GDmRvSqpqDFg,33.49447,-111.924226,3.5,24,6
YWDfUAPwScdW_9GmGskkZg,33.640048,-111.982245,3.5,3,1
xL7H-eMQDE-y23VL7MpLsA,33.5672369,-112.1677722,3.5,15,5
zruUQvFySeXyEd7_rQixBg,33.4860023,-111.9264164,4.0,248,10
ojjtPlnSmCX1zCzWL7JoNQ,33.4956423363684,-111.989069135085,4.0,122,9
X5QTGpPfqXFtmtizsGAksw,33.4215309,-111.9475757,3.5,148,10
fyTVrU5R4cis-MAbkj-V1Q,33.552987,-112.1162942,2.5,7,3
90AXjqb4O-wrTHDKDoDUzg,33.3478761,-111.909978,4.0,344,10
6JhJEBo-1IqofPGrIk8UMw,33.224023,-111.822749,3.0,79,9
r9sGMJ084n4IS9eGmlCKjg,33.5300156,-112.0566279,4.0,124,9
f94WxonvHf9KIq9IGPH1eQ,33.519588,-111.909524,4.0,5,2
oMw1SaH_zEbOOufTsGuk6w,33.331773,-111.978279,3.5,20,5
G05ZBbJG1anbt7sOE4GjgA,33.3038469,-111.9468378,4.0,9,3
TQhP4vCMjvX527YMxPfuUA,33.5834251,-111.9768837,3.0,104,9
ilnAFVGDxDVePJZ-axgSpQ,33.377663,-112.1706789,3.0,11,4
BD74uSwDe175zEqfppDRvg,33.6328505,-112.0312477,3.5,155,10
KBG28p3lGX17hOPoHhq5PQ,33.5997402,-111.9872611,4.0,280,10
AAGO39io2Ko0fgr6BhH-yQ,33.449858,-112.071886,3.5,29,6
hfl62LX14YqNpG0g0Tj6_Q,33.5219014,-112.0640942,4.0,382,10
ptIRdaZlXxuVJTiJDFJCIw,33.448402,-112.0714244,2.5,45,7
XWvht_1ZLdK7EHJ3jo4q0g,33.655566,-111.92641,4.0,469,10
Tg0D45xHJBN0jOMq_v04XA,33.383123,-111.964485,2.5,5,2
